Date,Production_Quantity,Sales_Price,Cost_Price,Profit_Percent,Market_Share,Customer_Satisfaction,Engine_Size_cc,Mileage_km_l,Warranty_Period_months,Safety_Rating,Color,Monthly_Advertising_Expense,DealershipLocationID
2017-03-08,895,35308.00,18891.00,17.26,8.69,4.64351,1851,19.18121,25,2,Black,6258,29
2017-03-09,433,24353.00,36643.00,12.84,5.15,1.09254,1557,18.10355,29,2,Red,9503,21
2017-03-10,602,78125.00,29322.00,12.28,3.96,2.77782,5404,12.08695,44,4,Silver,6745,6
2017-03-11,245,17686.00,48975.00,15.47,7.55,2.58030,3690,10.00929,54,1,White,5131,34
2017-03-12,290,26346.00,14200.00,17.60,7.30,4.33560,3694,13.41529,50,1,White,2882,13
2017-03-13,772,21222.00,18687.00,16.09,8.63,4.42291,1437,18.07216,39,4,Blue,1560,59
2017-03-14,688,79887.00,29011.00,12.67,8.41,3.90434,2460,16.09605,50,3,Black,9459,34
2017-03-15,693,27215.00,33467.00,9.10,0.40,3.34347,2150,6.15862,34,3,Blue,4468,37
2017-03-16,27,50867.00,46320.00,19.68,3.05,1.42234,1033,10.27690,23,2,Silver,9259,16
2017-03-17,310,72983.00,36680.00,10.46,2.13,2.44026,2847,8.02279,41,2,Black,9138,3
2017-03-18,447,49217.00,56797.00,15.10,1.06,2.11921,5582,9.43803,14,3,Red,1219,40
2017-03-19,542,55435.00,52831.00,11.82,5.08,2.63916,3543,16.55545,15,4,Black,5068,60
2017-03-20,19,69729.00,29388.00,6.45,2.06,4.12061,1905,14.28303,43,1,Red,8223,16
2017-03-21,425,65467.00,36683.00,8.10,6.42,3.47467,1256,10.43448,25,4,Red,7416,36
2017-03-22,145,24719.00,53043.00,9.12,4.79,4.56967,1158,14.27414,52,1,Blue,9573,8
2017-03-23,100,53995.00,12814.00,19.38,1.02,2.34931,4551,18.02850,36,3,Blue,8033,35
2017-03-24,65,70098.00,15732.00,13.02,3.57,1.70286,2992,9.02206,39,2,Silver,7980,10
2017-03-25,352,68258.00,54024.00,16.54,6.13,4.14125,5899,12.04721,51,4,Black,3234,14
2017-03-26,490,78029.00,20307.00,15.26,3.34,1.77988,4149,13.71650,58,1,Silver,3659,46
2017-03-27,782,76120.00,45822.00,10.36,1.19,3.55112,3642,7.79318,50,1,Silver,4070,23
2017-03-28,540,46382.00,30471.00,18.52,3.15,4.68210,5490,10.15410,52,1,Blue,3967,49
2017-03-29,349,49790.00,34954.00,13.86,1.55,3.48721,1551,16.86036,41,1,White,4163,11
2017-03-30,567,42051.00,15921.00,15.10,4.06,4.36481,3818,19.04355,15,1,White,5427,44
2017-03-31,660,27158.00,42083.00,10.63,6.77,3.28576,4901,14.49910,54,3,Silver,5520,2
2017-04-01,617,71264.00,24720.00,15.40,8.44,3.99040,3209,8.28312,13,3,Silver,8933,47
2017-04-02,144,23395.00,20101.00,6.29,6.91,3.33697,2590,18.30228,16,4,White,3621,47
2017-04-03,501,24309.00,32899.00,14.94,8.29,3.14852,1391,13.77369,45,3,Silver,3274,32
2017-04-04,125,67892.00,16674.00,10.02,3.57,4.37752,4399,15.28514,14,3,Silver,7886,5
2017-04-05,371,26956.00,58064.00,6.88,1.49,1.43903,5618,8.11626,14,3,Red,3247,2
2017-04-06,784,35608.00,36760.00,17.35,7.14,1.67301,4599,5.32045,34,1,Blue,7339,59
2017-04-07,751,27225.00,33988.00,5.14,3.16,1.73286,2182,10.46766,12,2,Blue,4422,10
2017-04-08,373,15081.00,43793.00,5.11,5.11,2.55570,3664,7.62059,45,2,Black,2247,39
2017-04-09,367,22180.00,50420.00,16.00,5.32,4.04621,2138,11.86387,26,4,Red,1862,24
2017-04-10,441,36548.00,58287.00,17.84,1.22,3.24855,3512,14.15642,12,3,Red,5809,38
2017-04-11,739,55927.00,41100.00,16.44,6.14,2.87727,5106,9.52091,23,1,Black,2865,3
2017-04-12,924,39243.00,30898.00,19.73,6.14,3.16892,4450,8.18104,29,1,Red,7484,47
2017-04-13,281,60795.00,58124.00,11.51,1.91,4.18923,1261,6.83757,17,2,Silver,9933,46
2017-04-14,763,64001.00,53508.00,10.60,8.46,2.56584,3909,15.10393,41,3,Silver,7273,12
2017-04-15,230,72610.00,14113.00,19.49,6.95,2.05652,1080,11.24200,43,1,Blue,1317,48
2017-04-16,249,55697.00,28908.00,9.35,6.39,4.83348,1652,14.78876,55,1,Black,7277,44
2017-04-17,783,63828.00,49696.00,16.15,0.20,4.13239,5108,19.97863,48,4,Red,3392,51
2017-04-18,657,69889.00,57454.00,9.78,8.51,4.37883,2011,10.25469,31,4,Blue,6222,4
2017-04-19,406,28484.00,12318.00,16.88,1.18,4.10663,1785,13.66460,49,1,Red,2225,40
2017-04-20,197,49451.00,12610.00,5.62,5.77,1.16690,3963,15.13993,20,3,Red,3900,33
2017-04-21,698,48853.00,51886.00,10.54,0.49,4.32193,5182,10.91725,27,3,Black,6900,60
2017-04-22,285,32842.00,37391.00,14.37,9.62,3.91612,1704,12.59274,55,1,Black,2855,27
2017-04-23,113,55378.00,51414.00,7.46,4.02,4.06601,4323,14.91530,12,3,Red,5734,32
2017-04-24,938,18701.00,16667.00,12.58,8.39,4.70418,4961,7.62887,41,1,Blue,5811,15
2017-04-25,319,49620.00,31336.00,12.27,4.11,1.38831,3037,10.80247,55,2,Red,1372,46
2017-04-26,590,30226.00,43925.00,9.19,0.76,2.61408,5091,17.44299,25,1,Blue,6141,42
2017-04-27,519,26372.00,26890.00,7.46,0.80,4.74389,2885,7.23839,53,3,Blue,6830,42
2017-04-28,700,70699.00,44673.00,16.70,6.93,1.50810,1887,8.67050,58,2,Red,1088,34
2017-04-29,564,78206.00,51530.00,17.07,6.28,3.10221,1099,8.69470,19,1,Blue,8276,13
2017-04-30,327,58209.00,36739.00,19.91,2.95,2.22420,5187,12.63212,33,4,Blue,1416,53
2017-05-01,319,27045.00,35867.00,11.73,5.11,4.98010,4019,17.97188,55,4,Silver,2115,57
2017-05-02,977,70886.00,14195.00,18.88,8.59,1.05499,1596,11.86976,58,1,Black,1104,13
2017-05-03,702,17885.00,36674.00,13.15,5.46,4.67903,5163,10.94323,55,2,Blue,4645,46
2017-05-04,652,57227.00,25661.00,13.94,2.44,2.71569,4851,18.09674,12,2,Black,5516,33
2017-05-05,756,69765.00,32314.00,10.09,5.79,3.46530,5488,17.10018,30,2,Silver,3556,50
2017-05-06,801,54155.00,25127.00,14.53,5.17,4.55976,2794,12.01736,31,4,Black,2223,12
2017-05-07,623,77705.00,41782.00,8.39,8.75,2.63806,1543,18.77162,37,2,White,4975,41
2017-05-08,150,45906.00,47541.00,17.69,4.13,4.53993,5825,14.01371,50,2,Black,7667,7
2017-05-09,118,35084.00,55749.00,18.15,9.12,3.65265,4461,11.06674,15,1,Black,4388,10
2017-05-10,298,55659.00,29820.00,12.14,5.76,1.88355,4620,16.29149,27,2,White,6580,54
2017-05-11,627,58691.00,56374.00,9.33,4.02,1.50029,2967,17.86426,35,2,Blue,1698,22
2017-05-12,362,73492.00,22753.00,15.99,7.90,3.42244,2649,19.31471,52,2,Red,7681,34
2017-05-13,973,71417.00,41124.00,7.16,6.35,4.03065,2455,12.62117,48,4,White,3164,13
2017-05-14,31,73148.00,44631.00,9.60,2.55,1.41504,2380,8.44912,32,2,Silver,9119,47
2017-05-15,677,16388.00,50962.00,11.82,2.32,2.57305,5986,6.79082,37,2,Silver,5130,15
2017-05-16,356,27003.00,39350.00,5.87,9.99,3.50114,3690,14.06917,58,1,White,8461,32
2017-05-17,839,38412.00,47524.00,6.90,2.07,1.49751,2068,19.74334,38,2,Silver,5378,55
2017-05-18,781,23862.00,23118.00,16.87,9.38,4.74951,2424,13.80492,13,1,Blue,4002,34
2017-05-19,767,55120.00,23532.00,8.70,4.38,2.86846,1064,13.54743,15,1,Black,9105,5
2017-05-20,128,63376.00,43783.00,15.47,9.42,3.12203,3291,18.20560,12,1,Red,1135,40
2017-05-21,308,61592.00,21438.00,13.73,9.54,1.63533,5971,12.88014,36,4,White,9563,4
2017-05-22,495,50741.00,31598.00,5.49,6.66,2.92631,1064,6.11379,59,2,White,4559,57
2017-05-23,472,50579.00,45906.00,14.56,1.47,2.29587,3659,13.48984,52,3,Blue,7221,35
2017-05-24,486,51211.00,28029.00,11.87,4.98,1.05889,5806,8.87405,45,4,Blue,1948,26
2017-05-25,479,35073.00,35998.00,6.51,4.20,3.28011,2883,17.98177,29,2,Silver,2213,24
2017-05-26,831,56313.00,26638.00,10.17,4.80,2.18990,2312,8.87333,48,1,Black,4234,32
2017-05-27,363,79011.00,37435.00,12.61,9.12,3.44161,1575,11.09507,12,3,Black,6832,26
2017-05-28,928,17865.00,35561.00,5.15,4.21,4.59561,5115,19.15519,28,3,White,9143,47
2017-05-29,566,63682.00,33086.00,10.54,9.18,2.42517,3350,18.23582,32,2,Blue,8974,41
2017-05-30,926,47005.00,28492.00,15.53,4.42,4.02004,1365,15.64433,45,1,Silver,7672,16
2017-05-31,913,76833.00,29016.00,10.91,9.76,4.24927,3850,14.94645,55,2,Silver,1359,23
2017-06-01,294,46131.00,47614.00,12.10,6.94,1.43949,5233,16.99236,31,2,White,5461,5
2017-06-02,212,43334.00,57841.00,6.58,3.91,4.28793,4962,17.97178,38,1,White,6899,5
2017-06-03,724,78659.00,55726.00,17.45,2.04,1.92325,3385,14.31608,28,1,White,9141,34
2017-06-04,91,16551.00,25758.00,19.73,7.19,4.42145,5048,19.26670,51,3,White,3488,38
2017-06-05,22,71767.00,29774.00,13.53,6.16,3.32041,5926,11.48165,43,2,White,7469,45
2017-06-06,491,33339.00,20592.00,16.77,7.71,1.34259,2868,19.14549,29,1,Red,2684,42
2017-06-07,936,73378.00,50047.00,17.02,0.85,1.84844,3457,8.92260,27,3,Red,7362,49
2017-06-08,568,35359.00,50400.00,12.42,5.79,1.45268,3516,8.50923,36,4,Black,2536,24
2017-06-09,991,51366.00,57732.00,6.48,1.59,4.04785,1116,12.70987,34,2,Blue,4944,5
2017-06-10,252,66792.00,59353.00,5.73,4.43,4.07080,4522,6.35328,31,3,Red,7486,31
2017-06-11,728,74555.00,49510.00,10.91,3.01,1.49588,5708,11.08740,26,3,Silver,4171,3
2017-06-12,816,61218.00,23146.00,15.56,4.58,4.61363,4689,19.88103,35,3,Silver,8207,1
2017-06-13,843,31876.00,12708.00,6.23,1.10,3.31857,5260,11.22891,51,1,White,1625,35
2017-06-14,455,18206.00,32861.00,7.64,7.49,2.64248,1021,11.43243,50,3,Silver,9466,47
2017-06-15,896,62643.00,21949.00,7.82,4.70,4.15179,4091,17.70573,53,1,Silver,5562,3
2017-06-16,461,17801.00,36299.00,7.16,4.05,3.11343,1253,16.00329,31,2,White,1422,58
2017-06-17,304,29575.00,33501.00,17.21,4.17,4.56535,2774,7.10117,29,2,Black,7279,4
2017-06-18,41,34190.00,43852.00,17.97,2.32,3.67940,1274,8.85404,36,4,White,8402,44
2017-06-19,869,16942.00,26208.00,9.88,9.51,4.22888,5521,19.15230,17,2,Blue,1009,47
2017-06-20,965,69495.00,38552.00,7.81,1.40,2.99366,5101,11.97488,43,2,Black,5985,10
2017-06-21,160,20170.00,43068.00,8.40,0.71,3.93109,3578,14.65353,31,1,Blue,2975,58
2017-06-22,666,72484.00,17865.00,17.10,5.16,1.16252,1804,8.83747,44,1,Blue,4165,40
2017-06-23,126,77591.00,31722.00,9.05,4.73,1.20916,3824,19.39775,55,4,Silver,6450,5
2017-06-24,255,63569.00,15639.00,16.21,2.22,1.77285,4487,14.74391,44,3,Red,5614,9
2017-06-25,307,18362.00,27605.00,13.32,4.85,3.68094,3731,5.82382,56,3,White,9274,26
2017-06-26,728,39408.00,50556.00,18.16,5.09,2.70772,5503,7.58690,56,2,Black,6310,39
2017-06-27,379,57993.00,50380.00,5.01,7.22,1.26395,3693,13.01794,37,3,Black,8011,11
2017-06-28,363,56258.00,28212.00,18.41,0.67,2.64722,4887,18.61051,53,3,White,2171,22
2017-06-29,557,47206.00,34369.00,5.76,0.30,3.84836,5017,13.45509,43,4,White,4515,38
2017-06-30,982,18568.00,12267.00,18.78,9.33,3.66894,2898,15.92014,34,2,Silver,5962,25
2017-07-01,642,24936.00,49649.00,6.62,5.32,1.88989,4288,10.49370,58,1,Black,7523,16
2017-07-02,170,33030.00,44959.00,9.42,8.32,3.56331,4578,13.16785,32,2,Black,7558,27
2017-07-03,847,48457.00,27738.00,8.41,6.36,3.02769,4352,15.59063,52,1,Silver,6520,35
2017-07-04,431,74028.00,22546.00,7.63,4.41,4.86686,2216,14.54754,36,4,Silver,2277,58
2017-07-05,667,48433.00,40882.00,15.48,7.92,4.80131,2116,13.43557,18,2,Black,4825,56
2017-07-06,978,36264.00,48453.00,12.77,6.06,1.44333,5726,8.36517,50,1,Silver,7116,25
2017-07-07,136,43914.00,54383.00,17.96,5.89,4.54636,1910,12.14391,52,3,Red,7022,19
2017-07-08,703,60030.00,53572.00,17.02,5.88,1.49764,4385,17.41733,46,3,Black,2624,10
2017-07-09,93,37702.00,54045.00,8.58,7.44,1.11200,3176,11.44347,55,1,White,3597,37
2017-07-10,835,40280.00,43414.00,7.27,8.19,2.07788,3919,11.79635,47,2,Silver,4042,4
2017-07-11,391,15497.00,46116.00,19.06,6.64,3.59412,3856,12.40283,55,2,Silver,6534,40
2017-07-12,530,46573.00,48756.00,11.21,7.86,3.72081,3518,6.70590,53,4,White,4141,45
2017-07-13,663,43008.00,28642.00,11.87,3.29,2.77984,5481,11.43377,19,4,Red,7743,51
2017-07-14,319,49204.00,37197.00,19.60,6.31,1.64245,1998,19.55271,41,3,Black,3995,13
2017-07-15,530,64605.00,29282.00,19.46,4.01,4.77390,5853,11.63472,44,1,Black,9953,34
2017-07-16,364,67576.00,27724.00,6.79,5.83,2.77788,5421,13.90656,43,4,White,9654,16
2017-07-17,695,48612.00,15313.00,5.94,9.29,2.78721,5090,15.50575,18,3,Black,6850,25
2017-07-18,463,78964.00,15065.00,13.75,5.71,4.23781,3425,5.89629,50,2,Blue,2610,37
2017-07-19,411,16226.00,25662.00,16.06,8.60,1.77428,5304,15.18716,56,4,White,4602,47
2017-07-20,521,32656.00,41025.00,10.61,1.91,2.83086,2302,7.96350,54,4,Red,8293,9
2017-07-21,924,72290.00,53919.00,9.12,4.75,3.14622,2231,6.61021,56,3,Blue,2415,22
2017-07-22,75,77715.00,38505.00,15.06,7.69,3.46569,2120,9.52755,13,2,Silver,4255,21
2017-07-23,272,20434.00,38123.00,7.50,6.64,1.63569,5335,16.27108,27,1,Black,4470,58
2017-07-24,228,18994.00,52838.00,12.93,6.45,1.04477,1964,7.83750,31,1,Red,9336,44
2017-07-25,386,61519.00,50451.00,18.53,2.97,3.81242,1342,5.30738,20,4,Black,1863,8
2017-07-26,277,39708.00,53285.00,13.18,3.79,1.22581,5256,13.56177,16,1,Silver,3061,2
2017-07-27,772,43660.00,48700.00,13.74,1.12,4.81544,1244,10.75887,48,1,White,7993,37
2017-07-28,179,71059.00,26204.00,15.78,0.96,2.26976,4746,12.71829,12,3,Blue,1186,29
2017-07-29,262,76125.00,45212.00,12.06,9.54,3.62256,4315,13.55831,18,4,White,6393,59
2017-07-30,726,50924.00,56640.00,11.81,6.84,3.91484,4562,14.00193,56,2,Silver,4111,36
2017-07-31,402,44892.00,16975.00,6.58,4.55,3.14901,4747,6.76513,56,4,Blue,1217,12
2017-08-01,103,36010.00,57058.00,18.50,1.27,2.35606,4660,8.31243,55,2,Black,8482,18
2017-08-02,263,47156.00,28165.00,5.07,0.13,1.41533,4609,19.64773,30,3,Black,7554,47
2017-08-03,100,79616.00,44419.00,15.95,4.17,4.79777,5887,12.98457,23,3,Silver,7590,24
2017-08-04,328,65107.00,39715.00,19.75,7.62,3.57890,1316,10.69750,53,3,Red,9542,5
2017-08-05,797,68084.00,35498.00,15.87,5.94,2.52396,1960,9.28445,20,4,Red,9889,12
2017-08-06,273,16345.00,57147.00,19.64,0.35,1.57327,5958,11.88159,49,4,Silver,4927,35
2017-08-07,198,53402.00,39485.00,6.04,2.28,4.80694,4551,6.51571,35,4,Black,8656,21
2017-08-08,731,25845.00,25891.00,12.97,6.27,2.42746,5122,10.12141,37,4,Black,6170,55
2017-08-09,601,15175.00,23327.00,18.50,3.02,1.08687,1298,12.14716,15,1,Blue,4949,36
2017-08-10,336,49154.00,24100.00,9.23,4.99,4.26507,1452,7.49306,25,4,Black,5665,15
2017-08-11,363,26584.00,24380.00,8.10,2.68,4.38910,3224,8.51434,13,3,Silver,3556,10
2017-08-12,300,41951.00,56871.00,9.30,8.24,2.80609,1895,17.56407,59,2,Silver,2509,36
2017-08-13,562,32777.00,16032.00,13.24,9.88,2.18166,3179,10.07221,26,2,Blue,6417,29
2017-08-14,779,44893.00,18377.00,13.20,8.56,2.88111,5871,16.65629,39,3,Black,5353,30
2017-08-15,88,60467.00,38795.00,9.85,2.48,1.73794,3454,12.02230,31,1,Silver,7024,27
2017-08-16,674,15962.00,52433.00,6.55,2.16,2.85391,5329,9.70291,47,3,White,9094,59
2017-08-17,109,79448.00,37779.00,15.45,5.25,4.44073,4468,18.51388,32,4,White,8451,24
2017-08-18,463,36892.00,20971.00,19.77,1.85,4.87166,3901,16.37415,49,2,Black,4228,1
2017-08-19,997,24035.00,15670.00,12.25,6.41,2.86198,5956,5.60936,14,4,White,2799,21
2017-08-20,585,24898.00,31384.00,7.67,6.05,3.17643,3408,15.26543,39,2,Red,2331,15
2017-08-21,551,65591.00,33796.00,14.70,7.04,4.44589,2505,6.78020,31,2,Blue,6257,2
2017-08-22,759,28788.00,31027.00,6.32,7.57,3.78166,2545,17.85201,53,4,Blue,6318,41
2017-08-23,330,44780.00,58222.00,15.98,2.88,1.10832,5256,18.37476,39,2,Silver,9295,4
2017-08-24,593,79680.00,44238.00,10.94,8.61,4.08542,3087,13.09400,39,2,Silver,4729,13
2017-08-25,452,15773.00,18373.00,15.74,2.96,3.63723,1610,19.93738,30,2,Red,8892,56
2017-08-26,313,22268.00,33458.00,5.55,0.11,4.04057,2662,12.96055,42,1,Blue,5652,10
2017-08-27,76,74843.00,35070.00,11.13,9.65,1.26944,2111,14.22824,57,4,Red,7744,37
2017-08-28,564,23727.00,55263.00,9.55,3.71,4.17031,1500,15.07181,56,4,Red,8662,54
2017-08-29,94,64309.00,56111.00,18.69,2.38,2.48589,4051,18.96424,53,4,White,8818,20
2017-08-30,360,53772.00,22098.00,15.09,6.57,1.29922,3640,9.29932,33,2,Blue,8491,15
2017-08-31,269,31221.00,54283.00,11.13,9.20,1.35392,5328,7.65480,42,2,Blue,3027,17
2017-09-01,89,27578.00,20377.00,11.36,1.22,3.83809,2897,17.88429,52,4,Silver,4579,7
2017-09-02,93,69999.00,58573.00,14.72,4.79,4.80865,1916,14.75442,59,1,Silver,3808,10
2017-09-03,599,45909.00,49791.00,9.06,8.38,2.79598,3031,18.11909,28,3,White,7539,44
2017-09-04,939,27326.00,56883.00,5.03,0.36,4.37047,3161,13.86410,33,2,White,6051,47
2017-09-05,754,43083.00,46666.00,6.01,5.20,4.29472,1908,15.73053,23,1,White,9991,21
2017-09-06,38,26755.00,44777.00,10.30,4.32,1.93946,1369,18.36611,58,4,Black,6759,46
2017-09-07,967,41167.00,44007.00,6.54,5.64,2.00141,1914,6.10658,31,4,Blue,2324,19
2017-09-08,672,61688.00,46344.00,5.71,1.84,3.69309,1244,7.75374,57,4,Blue,7140,48
2017-09-09,462,22495.00,38843.00,11.79,3.81,3.19721,4788,6.25558,29,1,Blue,5368,19
2017-09-10,992,55016.00,24163.00,17.11,5.63,3.10485,5750,12.03467,20,1,Blue,3411,58
2017-09-11,651,34816.00,48796.00,13.98,4.17,4.20453,2512,17.54572,13,4,Black,3306,25
2017-09-12,442,48561.00,54331.00,12.06,2.61,1.42863,3224,16.66683,50,1,White,8697,54
2017-09-13,248,61510.00,35447.00,8.02,7.98,3.56509,2876,6.09262,25,1,Red,2801,53
2017-09-14,428,78793.00,20233.00,18.89,9.76,2.85522,1758,16.09896,22,3,Blue,9012,14
2017-09-15,715,27464.00,15051.00,17.42,0.16,3.37571,4538,9.67424,26,3,Silver,3298,40
2017-09-16,860,23078.00,45587.00,13.47,9.62,1.53781,4302,15.67286,58,2,Red,8542,28
2017-09-17,569,35548.00,59299.00,7.34,0.52,1.85551,1761,18.62965,51,2,White,8178,34
2017-09-18,511,18006.00,50541.00,19.73,4.92,4.97311,1556,17.32322,29,1,White,8517,8
2017-09-19,111,58140.00,19044.00,9.80,3.79,2.25239,1034,15.58869,24,1,Red,4356,42
2017-09-20,540,79667.00,33256.00,6.82,7.84,1.92476,4713,9.61600,39,4,Red,7187,43
2017-09-21,684,25493.00,20378.00,19.88,5.39,3.57548,3778,15.33678,42,1,Blue,9624,27
2017-09-22,383,50756.00,25188.00,15.03,0.55,2.59782,2389,11.17920,35,4,Red,3908,56
2017-09-23,829,71388.00,21540.00,5.52,9.44,4.39990,4587,17.85466,44,4,Red,1636,36
2017-09-24,47,36638.00,30340.00,7.40,6.50,3.80206,5091,18.35266,43,3,Red,8508,56
2017-09-25,335,24130.00,32529.00,6.10,8.22,2.26888,3373,15.84984,18,2,Black,1712,42
2017-09-26,827,73875.00,12447.00,14.07,4.44,4.20331,4404,19.15614,36,2,White,4701,55
2017-09-27,463,68400.00,25525.00,16.03,5.69,2.21191,4557,14.16990,45,3,Red,8189,49
2017-09-28,206,59344.00,27385.00,18.02,6.51,3.38243,3575,16.01991,29,1,Silver,6727,44
2017-09-29,442,16332.00,29435.00,13.07,4.41,4.62073,1488,14.79979,35,3,Black,6704,24
2017-09-30,565,29895.00,46341.00,15.95,9.11,3.77517,1797,12.57361,12,4,Red,6026,39
2017-10-01,779,53704.00,55065.00,5.83,1.29,4.35819,5318,17.55101,54,3,Blue,7409,33
2017-10-02,788,65039.00,39307.00,16.60,6.03,3.43370,4624,10.64593,17,1,Silver,3893,42
2017-10-03,797,63287.00,15200.00,12.09,7.46,4.86974,4366,16.59606,46,2,Silver,2199,34
2017-10-04,594,18608.00,25594.00,14.07,0.79,1.87454,4804,13.33191,40,2,Red,9466,47
2017-10-05,804,74604.00,26023.00,13.03,0.50,1.66885,5119,8.21996,23,2,Red,9310,21
2017-10-06,827,33159.00,27467.00,13.38,9.21,3.30619,2922,19.24970,54,4,Blue,9484,4
2017-10-07,373,61573.00,18932.00,18.75,9.51,2.66151,3853,16.20845,36,1,Red,4296,28
2017-10-08,876,30462.00,25312.00,11.11,7.87,2.15946,2299,17.49928,25,1,Blue,2279,25
2017-10-09,205,23630.00,29946.00,17.82,0.36,4.13645,4787,14.73903,12,4,Black,3109,49
2017-10-10,916,45852.00,28723.00,6.40,5.63,1.65129,1401,11.71628,28,4,Silver,3415,48
2017-10-11,385,62526.00,42341.00,8.87,1.91,3.96008,5346,11.88961,28,2,White,5151,15
2017-10-12,908,22144.00,38851.00,9.70,2.00,2.50516,5759,14.91662,12,1,Silver,8357,25
2017-10-13,28,38994.00,48933.00,15.23,2.85,4.81030,5869,14.16283,34,3,Blue,6948,56
2017-10-14,809,31699.00,37452.00,14.35,8.92,3.68545,1236,5.56854,50,4,Red,9502,18
2017-10-15,557,28725.00,42690.00,12.87,8.11,4.45059,5945,16.57765,31,4,Silver,4580,38
2017-10-16,486,24338.00,12486.00,13.00,7.75,1.35591,5078,15.05177,12,4,Black,8256,38
2017-10-17,570,75478.00,55925.00,9.49,0.45,4.03785,5043,10.54631,40,3,Silver,6784,40
2017-10-18,823,63740.00,24252.00,18.91,9.33,1.78344,5645,17.96853,52,4,Silver,1505,4
2017-10-19,368,57371.00,33780.00,6.90,6.61,1.79254,2026,6.89887,16,1,White,5524,42
2017-10-20,15,61978.00,16396.00,13.30,8.44,1.83800,4101,16.18645,25,1,Silver,6137,48
2017-10-21,79,63001.00,54349.00,12.56,2.56,1.65383,1231,8.20651,52,1,Black,2375,11
2017-10-22,325,15178.00,49725.00,18.37,5.89,2.00385,2076,14.38326,48,1,White,3718,39
2017-10-23,488,24614.00,13590.00,11.44,9.75,1.04050,2455,14.72621,35,1,White,7184,5
2017-10-24,251,22159.00,27815.00,17.06,3.83,2.01331,1578,17.91229,40,4,Blue,6806,58
2017-10-25,304,49022.00,34720.00,9.67,2.41,3.68845,4995,17.83911,47,4,Silver,6380,21
2017-10-26,338,45877.00,53640.00,12.38,8.01,1.86815,3302,15.00135,12,4,White,4514,39
2017-10-27,954,47741.00,53806.00,10.35,5.50,1.09951,4969,15.70370,50,4,Red,8331,40
2017-10-28,720,19837.00,54774.00,11.78,1.61,3.46876,2374,14.58401,20,1,Black,8836,33
2017-10-29,728,71765.00,44452.00,8.16,9.03,2.66594,3623,10.58360,19,4,Blue,6919,55
2017-10-30,396,24880.00,28115.00,18.83,8.05,4.61361,5788,5.22271,57,3,Silver,5428,39
2017-10-31,287,24879.00,38910.00,5.48,0.85,1.74185,1677,14.72725,21,4,Silver,6083,19
2017-11-01,203,56432.00,37683.00,14.24,2.24,1.15135,5119,12.66942,43,2,White,9357,36
2017-11-02,157,43456.00,19823.00,15.86,7.44,4.76509,1602,10.47145,50,3,Blue,5533,56
2017-11-03,612,29212.00,40986.00,17.64,4.94,3.48336,4699,7.55350,37,4,Black,7123,45
2017-11-04,161,55846.00,36921.00,19.25,8.92,2.07687,2995,9.20078,23,4,Black,6835,60
2017-11-05,887,54232.00,57205.00,10.19,0.36,2.75147,2992,7.57370,56,2,Blue,5648,47
2017-11-06,897,39347.00,30731.00,19.96,5.57,2.16725,1516,10.49958,30,4,Black,4399,38
2017-11-07,337,79642.00,16414.00,9.56,7.13,1.32744,3316,15.22861,38,4,Red,6396,31
2017-11-08,547,58946.00,40494.00,15.91,1.27,4.10032,5325,6.73510,49,3,Black,8707,52
2017-11-09,163,39180.00,49042.00,5.01,3.17,4.22452,5321,9.80274,29,2,Black,7446,55
2017-11-10,914,69747.00,44749.00,6.45,9.79,3.45119,4182,9.24868,39,2,White,5991,3
2017-11-11,835,45031.00,28961.00,18.09,0.55,3.92379,1743,6.49681,51,2,Black,3447,40
2017-11-12,214,62575.00,25938.00,18.84,4.30,4.53814,2345,12.92113,57,4,Black,7402,48
2017-11-13,355,36395.00,38688.00,17.38,4.52,1.69462,3096,13.09916,57,3,White,4184,55
2017-11-14,233,51035.00,41499.00,16.04,4.60,4.18223,5976,7.06816,19,3,Silver,2863,14
2017-11-15,272,66049.00,21740.00,6.23,1.64,3.86804,5943,16.33968,53,2,Red,5507,40
2017-11-16,254,74800.00,14997.00,11.99,8.35,3.77545,5934,12.70516,59,4,White,3065,55
2017-11-17,108,63489.00,41928.00,17.72,7.19,4.43864,3384,8.08037,35,3,Blue,8014,42
2017-11-18,945,55054.00,14500.00,6.43,8.68,4.92904,5201,19.30838,29,3,Black,5746,9
2017-11-19,213,60010.00,32602.00,5.39,3.83,1.74887,2260,16.70461,27,1,Red,5498,16
2017-11-20,421,64190.00,16601.00,11.72,3.11,1.42625,2795,10.29493,47,2,Blue,6852,17
2017-11-21,182,65540.00,32396.00,18.89,5.49,4.66100,1346,15.74974,23,3,Red,1109,54
2017-11-22,378,25635.00,31661.00,12.11,8.34,2.00607,4222,15.09828,55,2,Blue,4784,26
2017-11-23,65,64280.00,23896.00,17.30,0.92,1.82540,5041,9.09407,36,3,Red,4674,45
2017-11-24,637,33481.00,51545.00,9.52,5.59,1.24096,3510,7.90183,28,2,Black,1114,7
2017-11-25,163,41989.00,29887.00,11.87,3.45,2.68902,1123,9.93007,25,3,Silver,3279,53
2017-11-26,813,22281.00,47742.00,15.31,2.27,3.79714,2950,15.68416,30,2,White,3353,30
2017-11-27,953,49592.00,57639.00,9.08,4.45,3.37257,5909,6.75411,57,2,White,6393,37
